TesterID:	Maccor#2						
Channel Number:	77						
TestName:	KAI_Zelltest_regulaer_fix_no_degass.000						
TestDesc:	Regular cycling: formation, followed by pulse, C-rate quick charge and cycling t						
StartDateTime:	44776,6717633912						
Comment:							
							
							
Cycle	AH-IN	AH-OUT	WH-IN	WH-OUT	ACR	DCIR	Date
114	0,139447589625	0,138691801008	0,580399820703	0,478338864552	0,109846301377	0,349089175463	44792,5452318866
115	0,13882484275	0,138195819855	0,577882942649	0,476559896158	0,109846301377	0,349089175463	44792,6323986111
116	0,138439370191	0,137734655973	0,57632574375	0,4748310851	0,109846301377	0,349089175463	44792,7199184375
117	0,137838456903	0,137225770986	0,573872667937	0,473002853919	0,109846301377	0,349089175463	44792,8070234838
118	0,137324898701	0,136913241635	0,571777692382	0,471949274992	0,109846301377	0,349089175463	44792,8937722222
119	0,137058479393	0,137013969616	0,570706686187	0,472307204277	0,109846301377	0,349089175463	44792,9807938542
120	0,137071312794	0,13646502249	0,570702470748	0,470356037699	0,109846301377	0,349089175463	44793,067350162
121	0,136615641456	0,13679183471	0,568878908556	0,471590390919	0,109846301377	0,349089175463	44793,1539825694
122	0,136844704517	0,136294520723	0,569760691868	0,469770165562	0,109846301377	0,349089175463	44793,2405087616
123	0,136486630892	0,136610942398	0,568340956234	0,470936463291	0,109846301377	0,349089175463	44793,3273784838
124	0,13668136735	1,4221E-7	0,569080237904	5,20289E-7	0,109846301377	0,349089175463	44793,4208808565
125	3,17896289514509E-14	0,096377786378	1,23835727092636E-13	0,33266783067	0,130665898323	0,384918957949	44793,5733652546
126	0,17729233097	0,134271826113	0,734945940793	0,461873218868	0,130665898323	0,384918957949	44793,6755033102
127	0,135201658631	0,132950448864	0,563603719526	0,457109363409	0,130665898323	0,384918957949	44793,7634292708
128	0,133583619112	0,131941677473	0,556893721575	0,453527049361	0,130665898323	0,384918957949	44793,8512836227
129	0,132234663968	0,131240317304	0,551316558368	0,451154368251	0,130665898323	0,384918957949	44793,9382915625
130	0,131547752133	0,130775355198	0,548471910554	0,449566832021	0,130665898323	0,384918957949	44794,0251399653
