TesterID:	Maccor#2														
Channel Number:	58														
TestName:	KAI_Zelltest_regulaer_fix_no_degass_flag.000														
TestDesc:	Regular cycling: formation, followed by pulse, C-rate quick charge and cycling t														
StartDateTime:	45007,4432476505														
Comment:															
															
									Charge			Discharge			
Cycle	AH-IN	AH-OUT	WH-IN	WH-OUT	ACR	DCIR	V1_Start	V1_End	V1_Min	V1_Max	V1_Start	V1_End	V1_Min	V1_Max	Date
0		2,41826E-7		6,4368E-8	0	0					-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,000688148604240268	45007,6100326273
1	0,504176351873	0,430159339736	1,875446567328	1,576554532227	0	0	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000529875338543206	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000529875338543206	45008,0356645486
2	0,433370417779	0,430084165605	1,628705937551	1,576970441016	0	0	-0,00100469507742673	-0,000688148604240268	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,000688148604240268	-0,00116296834312379	-0,000688148604240268	45008,4364214583
3	0,445222909422	2,95656E-7	1,677728669869	9,5269E-7	0	0	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000529875338543206	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000529875338543206	45008,9097923727
4	6,35792579029017E-15	2,93522E-7	2,38746007130924E-14	9,53871E-7	0,042994767427	0,127155825496	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,000688148604240268	-0,00116296834312379	-0,000529875338543206	45009,203851794
5	0,43474002736	0,433353190961	1,646847349279	1,590095733026	0,042994767427	0,127155825496	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000529875338543206	45009,4597749074
6	0,433086938119	0,432057652117	1,640269704265	1,585605139753	0,042994767427	0,127155825496	-0,000688148604240268	-0,000688148604240268	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000529875338543206	45009,7215668634
7	0,431777696133	0,431065233534	1,635084981216	1,582133836128	0,042994767427	0,127155825496	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000529875338543206	45009,9824175926
8	0,4306753641	0,408578588804	1,630638036692	1,473156494827	0,042994767427	0,127155825496	-0,000688148604240268	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	45010,163246412
9	0,408475126103	0,407303754752	1,553520070204	1,468829105233	0,042994767427	0,127155825496	-0,00100469507742673	-0,00116296834312379	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	45010,3377523032
10	0,407210175087	0,406483573215	1,548723883638	1,466138391153	0,042994767427	0,127155825496	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,000688148604240268	-0,00116296834312379	-0,00116296834312379	-0,000529875338543206	45010,5118371065
11	0,406327551007	0,337213135565	1,545297952948	1,189036251241	0,042994767427	0,127155825496	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000529875338543206	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	45010,6642052199
12	0,337247701253	0,337148584814	1,299753745075	1,189877366299	0,042994767427	0,127155825496	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	45010,7976145602
13	0,337116003122	0,335781922601	1,298992314468	1,185348878819	0,042994767427	0,127155825496	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000529875338543206	45010,9307907639
14	0,335716372758	0,422886245708	1,29372129656	1,553272839043	0,042994767427	0,127155825496	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00116296834312379	-0,00116296834312379	-0,000529875338543206	45011,203843125
15	0,422400616913	0,423432833193	1,59896931601	1,555285247968	0,042994767427	0,127155825496	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	45011,458873287
