TesterID:	Maccor#2				
Channel Number:	36				
TestName:	KAI_Zelltest_regulaer_fix_no_degass.000				
TestDesc:	Regular cycling: formation, followed by pulse, C-rate quick charge and cycling t				
StartDateTime:	44902,4334498264				
Comment:					
					
					
Cycle	AH-IN	AH-OUT	WH-IN	WH-OUT	Date
0		8,6688E-8		2,3165E-8	44903,6419109028
1	0,523658788008	0,447403056528	1,954186188708	1,639193114016	44904,0840003588
2	0,453648510961	0,4508210633	1,704242523153	1,653530601882	44904,5031346528
3	0,466277938955	1,73791E-7	1,755892408537	5,56451E-7	44904,9954289468
4	5,91287098496986E-13	1,20799E-7	2,21935606714161E-12	3,90264E-7	44905,3016009028
5	0,456326553906	0,454720463771	1,727142133814	1,668956833219	44905,569577338
6	0,454900522439	0,453775845982	1,721326153394	1,665639335456	44905,8433398958
7	0,453900315897	0,452934505691	1,717135727595	1,662677819812	44906,1162050579
8	0,453030312074	0,431691118294	1,713585669964	1,557662639027	44906,3056022454
9	0,431612300041	0,430746906342	1,639605316083	1,554483435726	44906,4889787963
10	0,430613265252	0,430048177926	1,635747998205	1,552125936784	44906,6717424537
11	0,430052666495	0,374266246437	1,633460021713	1,317985140027	44906,8323529977
12	0,374225452784	0,374697690619	1,436407102575	1,319867742074	44906,9778404398
13	0,37466784619	0,374356617995	1,437708686222	1,318769694919	44907,1235180671
14	0,374211375934	0,446063451914	1,435820048191	1,638392585391	44907,372020625
15	0,446147143341	0,446652624571	1,687123810125	1,640506626143	44907,6401315394
16	0,446499831531	1,25038E-7	1,688179955212	3,95476E-7	44907,9153372569
17	0,391451404287	0,391899257932	1,487741433775	1,418452371023	44908,062885463
18	0,391327444019	0,391454116876	1,486877099918	1,416734942139	44908,2171860764
19	0,390989078602	0,390927131937	1,485369158188	1,414820035647	44908,3713124074
20	0,363837216589	0,355771408012	1,410414502964	1,279053563508	44908,497244294
21	0,354705052915	0,346559950906	1,374449880772	1,246326090821	44908,6202905787
22	0,345751048922	1,25047E-7	1,339878511003	3,80239E-7	44908,7479094676
23	1,19529004857455E-12	0,244044807513	4,47243480163205E-12	0,856304754096	44909,0242270602
24	0,423561240771	0,416653851571	1,630868997495	1,504718413379	44909,1328939468
25	0,416830075531	0,416062272648	1,60770119254	1,502759636522	44909,240820544
26	0,416087056424	0,415486243087	1,604786784816	1,500726360211	44909,3482856366
27	0,41567404405	0,415142655906	1,603216169509	1,499486951738	44909,4558268403
28	0,415073774072	0,414664788482	1,6009118256	1,497848462429	44909,5630833102
29	0,414664653182	0,414286276791	1,599303810366	1,496513925363	44909,6701791667
30	0,414332183377	0,413987946169	1,598017950335	1,495496296464	44909,7773142824
31	0,413964906523	0,413643120039	1,596558874029	1,494319922951	44909,8842542593
32	0,413629549303	0,413327936253	1,595228876681	1,493227731833	44909,9910820139
33	0,41331812844	0,413024427314	1,594007935477	1,49216488004	44910,097791875
34	0,413024985342	0,412763477058	1,592863538556	1,491245411365	44910,2044943981
35	0,412728505586	0,412475439075	1,591704853944	1,490210476225	44910,3110287384
36	0,412558944353	0,412280466501	1,591054804753	1,489480132163	44910,4176274769
37	0,412181488105	0,411965301575	1,589624084041	1,488359302829	44910,5240071643
38	0,412013220533	0,411805081212	1,588967282043	1,487762128944	44910,6305212616
39	0,411702946421	0,411461468171	1,5877355705	1,486588888291	44910,736695463
40	0,411447717671	0,411263855572	1,586765973234	1,485891237923	44910,8429429745
41	0,411208533711	0,411019735596	1,585791820112	1,485040918207	44910,94906125
42	0,411018382587	0,410835054806	1,585065252582	1,484402222555	44911,0552614815
43	0,410729812368	0,410553511442	1,583934070607	1,483391283879	44911,1611239468
44	0,410560733859	0,410388104282	1,583275531927	1,482813848603	44911,2671658912
45	0,4103222792	0,4101698653	1,582350950256	1,481978433212	44911,3731158218
46	0,410218157465	0,41012074863	1,581965414622	1,48170178018	44911,4791016204
47	0,409963644949	0,410122060267	1,580375650584	1,481410230607	44911,5849893171
48	0,409989235685	0,409440069309	1,580811016568	1,479124628887	44911,6906569213
49	0,409415701671	0,409248988207	1,579063973612	1,478502001401	44911,7964991204
50	0,409220708481	0,409078350804	1,578303331669	1,477900799153	44911,9022677199
51	0,408970901367	0,408838185244	1,57731936398	1,477047603235	44912,007798912
52	0,408795373399	0,408669017793	1,576653072957	1,476469602065	44912,1134122569
53	0,408613105724	0,408481702067	1,575946362822	1,47578759966	44912,2189462963
54	0,408423971497	0,408322864339	1,575216014721	1,475204949781	44912,324430787
55	0,408329901307	0,408170390473	1,574838125861	1,474612132564	44912,4299740394
56	0,408055599561	0,407931438851	1,573818291539	1,473780358232	44912,5353797569
57	0,407806790407	0,407693740379	1,572855700867	1,472925023269	44912,6406134607
58	0,407615211771	0,407532337652	1,572126724494	1,472374742916	44912,7458134838
59	0,407527096256	0,407391562578	1,571816847907	1,471789495291	44912,8512154282
60	0,407309921298	0,407206839616	1,570996623201	1,471119721525	44912,9564473958
61	0,407141898831	0,407060879864	1,570347238636	1,470629215292	44913,0616405903
62	0,406999307164	0,406863253704	1,569777292104	1,469828101495	44913,1668559144
63	0,406764139288	0,406694074173	1,568942165792	1,469219486978	44913,2719556713
64	0,40664260944	0,40654681995	1,56847581536	1,468656260907	44913,3770539236
65	0,406493657939	0,406393074075	1,567931664149	1,468066618235	44913,4820935185
66	0,40633960627	0,406249656858	1,567373275029	1,467526412637	44913,5872480208
67	0,406151757133	0,406085617499	1,566653027004	1,466920330893	44913,6922168287
68	0,405987281308	0,405963038809	1,566039938288	1,466570136195	44913,7971524653
