TesterID:	Maccor#2												
Channel Number:	58												
TestName:	KAI_Zelltest_regulaer_fix_no_degass.000												
TestDesc:	Regular cycling: formation, followed by pulse, C-rate quick charge and cycling t												
StartDateTime:	44902,4302084491												
Comment:													
													
									Charge	Discharge			
9	0,426747231765	0,424104042076	1,62580660598	1,522662892228	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44905,4903365162
10	0,424017976213	0,42220925749	1,616009816501	1,515667151158	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44905,6718048727
11	0,422055711283	0,297718736325	1,608931530393	1,046886286181	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44905,8281358796
12	0,29781233621	0,286964213314	1,161320469022	1,010846555709	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44905,9500299769
13	0,286958159086	0,278286704914	1,12129297558	0,98085817856	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44906,0685084722
14	0,278326138366	0,442760430224	1,089424840471	1,623434457731	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00116296834312379	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44906,2913034259
15	0,44221079092	0,443407355106	1,676950202219	1,626070134656	-0,000688148604240268	-0,000688148604240268	-0,00116296834312379	-0,000688148604240268	-0,00116296834312379	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44906,5585520255
16	0,443058883173	2,83561E-7	1,679808344046	9,03344E-7	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44906,8332041782
17	0,380475049874	0,381249794423	1,453704883005	1,374652516682	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44906,9769039583
18	0,37969107524	0,379659168772	1,450967018141	1,368398915511	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44907,1269884028
19	0,378722295839	0,378193693802	1,447478552785	1,362909985229	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00116296834312379	-0,000688148604240268	-0,00132124160882086	-0,000688148604240268	44907,2765880556
20	0,341245745996	0,327500993824	1,33640452712	1,170996033292	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44907,3939013079
21	0,325921285808	0,308985465187	1,277842304803	1,105398867639	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44907,505547419
22	0,307416672528	2,75311E-7	1,20703236829	8,48043E-7	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44907,6189133912
23	1,01726812644643E-13	0,222745941334	3,81993611409478E-13	0,781423927235	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44907,8804922222
24	0,395171344447	0,387314317024	1,53698452045	1,390636773361	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44907,9855009606
25	0,387482729589	0,38561708082	1,51096260979	1,383845727169	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44908,0899578241
26	0,385672589974	0,383516870803	1,504847959267	1,376042788876	-0,00084642181172967	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000529875338543206	44908,1942681366
27	0,383293218001	0,38113638795	1,496491573961	1,36758164568	-0,00116296834312379	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44908,2981831366
28	0,381354547013	0,378833392951	1,489820325389	1,358969275368	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44908,4021464468
29	0,37894423562	0,376640238323	1,481393434711	1,350961231644	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44908,5057603009
30	0,376714282716	0,374635597681	1,473481322403	1,343768518866	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44908,6091576505
31	0,374607072345	0,37270845782	1,465974371619	1,336913427575	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44908,712291088
32	0,37265316468	0,370920789235	1,458883169018	1,330652209584	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44908,8150278356
33	0,370892801585	0,369233975153	1,452485694377	1,324701670406	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44908,9175584259
34	0,369227103937	0,367647788177	1,446440283418	1,319079757836	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00116296834312379	-0,000688148604240268	-0,00116296834312379	-0,000688148604240268	44909,0198823958
35	0,367605384568	0,366137830186	1,440499061536	1,313739507179	-0,00100469507742673	-0,00116296834312379	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44909,1218314468
36	0,366071685814	0,364678342682	1,43486383044	1,308581129518	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44909,2234140741
37	0,36467370728	0,363296280513	1,429746985591	1,3036937574	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44909,3248784144
38	0,363376763428	0,36194910916	1,42505020194	1,298766761495	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44909,4262816667
39	0,361809965684	0,360691071263	1,419260683514	1,294396148919	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44909,5272414931
40	0,360667939667	0,359513101056	1,415038909305	1,290242326294	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000529875338543206	44909,6280432639
41	0,359462744941	0,358388070965	1,410581251818	1,286284526532	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44909,7286377083
42	0,358365464373	0,357374090735	1,406499135743	1,28271863737	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44909,8290470139
43	0,357295186601	0,356371856351	1,402515414127	1,279225268576	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44909,9291257176
44	0,356339937311	0,355409577717	1,398955158429	1,27583386938	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44910,0290850463
45	0,35536082956	0,354478253915	1,395296776453	1,272563375465	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00116296834312379	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44910,1288344792
46	0,354420920673	0,3535650413	1,391782530267	1,269348571087	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44910,2283869676
47	0,353481800299	0,352618310548	1,388264345072	1,265980962037	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44910,3276484143
48	0,352592917197	0,351790365561	1,384959028932	1,263011118419	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44910,4266389931
49	0,351730197905	0,350948216754	1,381778355959	1,260038506671	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44910,5255065278
50	0,350922875084	0,350117659719	1,378762219825	1,257003935069	-0,00084642181172967	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00116296834312379	-0,00132124160882086	-0,000688148604240268	44910,6242281481
51	0,34999594819	0,349427895769	1,375283477554	1,254678555662	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44910,7226404282
52	0,34935270773	0,348751141619	1,372898140366	1,252302562799	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44910,8210845139
53	0,348686323661	0,348122124896	1,3703265802	1,250130600734	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44910,9193973495
54	0,34802710857	0,347481453882	1,367829860484	1,247897988127	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44911,0175307986
55	0,347420339831	0,346892513708	1,365539232674	1,245839059917	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44911,1155705093
56	0,346792772214	0,346285422502	1,363150700501	1,24371562603	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44911,2134527431
57	0,346204967027	0,34568734938	1,360922237214	1,241618748205	-0,00116296834312379	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44911,3111720833
58	0,345704704587	0,345066051391	1,35908749443	1,239297800605	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44911,4088496181
59	0,344953799415	0,345454883481	1,356229060959	1,240131800033	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00116296834312379	-0,00132124160882086	-0,000688148604240268	44911,506338912
60	0,345334529478	0,344147697335	1,359887465529	1,233713620236	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00116296834312379	-0,00132124160882086	-0,000688148604240268	44911,604465162
61	0,344049920518	0,342835385427	1,355323231962	1,228321365165	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44911,7024051736
62	0,342700873105	0,342491844868	1,350341185554	1,227260673833	-0,00116296834312379	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44911,8000817245
63	0,342373727238	0,342039774518	1,349009349294	1,225722674023	-0,00100469507742673	-0,00116296834312379	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44911,897548044
64	0,341941796762	0,341630302691	1,347325239881	1,224326037512	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00116296834312379	-0,00132124160882086	-0,000688148604240268	44911,9949426968
65	0,341533186691	0,341231187929	1,345729920261	1,222979793687	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44912,0922748958
66	0,341116113695	0,340851447248	1,344092185759	1,221679507049	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44912,1894552083
67	0,340735440538	0,340456243459	1,342595177887	1,220303598909	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44912,2864007292
68	0,340447103384	0,340027431883	1,341496091133	1,218755153338	-0,00100469507742673	-0,00116296834312379	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44912,3834555093
69	0,339911468886	0,339598590425	1,339465765414	1,217225383037	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44912,4803765972
70	0,339422713923	0,33920593913	1,337593036271	1,215974511367	-0,00116296834312379	-0,000688148604240268	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44912,577189375
71	0,339066495043	0,338805520989	1,336229418571	1,214551883579	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44912,6737949306
72	0,338684560733	0,338407703455	1,334760990539	1,213159725814	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44912,7703979167
73	0,338357086162	3,4758E-7	1,333541044698	1,187222E-6	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44912,8739656134
74	0	0,193485176581	0	0,678549317997	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,00084642181172967	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44913,1086493634
75	0,358502291706	0,342533172022	1,404060166897	1,228896916769	-0,00100469507742673	-0,00116296834312379	-0,00132124160882086	-0,000529875338543206	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44913,2070152662
76	0,342433082757	0,3423007004	1,347320962758	1,227803444783	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44913,3033251968
77	0,34224786946	0,341603182326	1,346704699308	1,225045184331	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44913,3997302778
78	0,341510075006	0,340829497994	1,344069818273	1,222118762088	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44913,4960881597
79	0,340697384653	0,340053263287	1,341179171273	1,219222236718	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44913,5923607986
80	0,339940425092	0,339357045407	1,338454188133	1,216700688361	-0,00116296834312379	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44913,6885479398
81	0,339233740564	0,338817064016	1,335885477814	1,214714212903	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44913,7846978819
82	0,338695761371	0,338500679429	1,333796154363	1,213932207736	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44913,8806968634
83	0,338356235658	0,337955599195	1,332493870307	1,211990403437	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44913,9766305093
84	0,337855468616	0,337471243084	1,330645104424	1,210264062146	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44914,0725554167
85	0,337347510743	0,336948110409	1,328759522874	1,208374212377	-0,00084642181172967	-0,00116296834312379	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44914,1683957176
86	0,336824342356	0,336560607549	1,326837001688	1,207001015527	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,000688148604240268	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44914,2641503009
87	0,336476995156	0,336058222056	1,325553608457	1,20507992748	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44914,3598174884
88	0,335964339029	0,335682314146	1,323669645957	1,203721889829	-0,00116296834312379	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44914,4554296412
89	0,335532574036	0,335283197478	1,322062693889	1,20224826913	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00116296834312379	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44914,5508306019
90	0,335096011308	0,334904794082	1,32039147923	1,200935643923	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,000688148604240268	-0,00132124160882086	-0,000688148604240268	44914,646198125
91	0,334811643179	0,334707172369	1,319320738258	1,200296138299	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44914,7416091898
92	0,334612804428	0,33441908352	1,318547846698	1,199272598004	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44914,8370026389
93	0,334266539406	0,334149111581	1,3172084093	1,198362948594	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44914,9322640509
94	0,334024721048	0,333894684769	1,316297373371	1,197484882659	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44915,0275220023
95	0,333758906982	0,333650619894	1,315283364258	1,19661161703	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44915,1227060301
96	0,333514542388	0,333412954694	1,314339843471	1,195773893084	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44915,2178708449
97	0,333284565436	0,333168791484	1,313475870419	1,194882543473	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44915,3129466088
98	0,333122700376	0,332941500723	1,312685552049	1,194012728596	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44915,4083332176
99	0,332782344492	0,332725778632	1,31162181033	1,193238457417	-0,00100469507742673	-0,00116296834312379	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44915,5033100116
100	0,332510425586	0,332488095843	1,310526857271	1,192424710688	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44915,5981063889
101	0,332413967378	0,3323072794	1,310117900531	1,191744952948	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000529875338543206	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44915,692907963
102	0,332166102123	0,332171618642	1,309196268335	1,191262980553	-0,00084642181172967	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44915,7877930556
103	0,33203845839	0,332015405891	1,308648815951	1,190731876483	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00116296834312379	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	44915,8824598495
104	0,331902561469	0,331865580733	1,308123667245	1,190225849959	-0,00100469507742673	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00116296834312379	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44915,9772247569
105	0,331718631179	0,331701519335	1,307388566177	1,189648076318	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	44916,0719349537
106	0,331544616745	0,33153615562	1,306691930106	1,189054424308	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44916,1665032523
107	0,33141494284	0,331408323375	1,306193433126	1,188595302438	-0,00100469507742673	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44916,2610708565
108	0,331381954031	0,331253302099	1,30608544481	1,187931040564	-0,00084642181172967	-0,00084642181172967	-0,00132124160882086	-0,000688148604240268	-0,00084642181172967	-0,00116296834312379	-0,00116296834312379	-0,000688148604240268	44916,35573375
109	0,331058221697	0,331117651302	1,304837966874	1,187536156075	-0,00084642181172967	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44916,4503196875
110	0,33100133362	0,330991158036	1,304603913025	1,187066012495	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000529875338543206	44916,5449048727
111	0,330823424823	0,330833530647	1,303885032986	1,18651883296	-0,00116296834312379	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44916,6393124306
112	0,33073725876	0,330580407633	1,303564723925	1,185444172363	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44916,7337602662
113	0,330421062991	0,33050932009	1,302359719198	1,185308072767	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00132124160882086	-0,000688148604240268	44916,8281708218
114	0,330361504796	0,330422787234	1,302057506913	1,185079187538	-0,00084642181172967	-0,00084642181172967	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44916,9224284143
115	0,330298906898	0,330296211955	1,301778966239	1,184618709033	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	-0,00100469507742673	-0,00100469507742673	-0,00116296834312379	-0,000688148604240268	44917,0167315046
